Datum,Warengruppe,Umsatz,Jahr,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wochentag,Monat,Wochentag_c,Monat_c,Wochenende,SommerferienSH,SommerferienNRW,SommerferienNDS,SommerferienHE,Feiertag,Ostern,ChristiHimmelfahrt,Pfingsten,TDE,Silvester,Ostern_ext,ChristiHimmelfahrt_ext,Pfingsten_ext,Silvester_ext,Jahreszeit,Fruehling,Sommer,Herbst,Winter,Umsatz_NA,Umsatz_lag_1W,Umsatz_lag_2W,Umsatz_lag_3W,Umsatz_lag_4W,Umsatz_lag
2016-05-20,3,134,2016,0,8,14.8,11,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,122.6,223.7,82.94,96.06,0
2016-05-20,4,75.97,2016,0,8,14.8,11,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,51.42,80.62,80.68,68.82,0
2016-05-20,5,293.44,2016,0,8,14.8,11,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,210.49,263.9,293.07,226.36,0
2016-05-21,1,134.35,2016,0,6,19.4,9,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,163.42,130.74,133.93,92.1,0
2016-05-21,2,417.31,2016,0,6,19.4,9,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,451.82,513.38,358.8,332.23,0
2016-05-21,3,175.64,2016,0,6,19.4,9,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,222.19,234.42,134.03,123.23,0
2016-05-21,4,96.09,2016,0,6,19.4,9,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,130.35,115.68,59.61,69.82,0
2016-05-21,5,255.05,2016,0,6,19.4,9,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,334.17,283.86,334.47,342.88,0
2016-05-22,1,44.07,2016,0,1,25,9,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,45.19,70.75,75.09,75.62,0
2016-05-22,2,399.27,2016,0,1,25,9,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,522.22,603.77,482.58,390.15,0
2016-05-22,3,194.03,2016,0,1,25,9,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,233.96,223.45,223.8,153.32,0
2016-05-22,4,80.17,2016,0,1,25,9,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,139.23,148.75,160.66,141.72,0
2016-05-22,5,296.04,2016,0,1,25,9,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,299.76,262.51,378.37,287.88,0
2016-05-23,1,92.05,2016,0,7,15.5,8,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,98,115.1,80.53,120.3,0
2016-05-23,2,339.1,2016,0,7,15.5,8,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,571.61,316.23,321,291.66,0
2016-05-23,3,138.76,2016,0,7,15.5,8,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,243.57,129.47,95.41,123.27,0
2016-05-23,4,89.25,2016,0,7,15.5,8,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,221.38,61.93,83.44,81.53,0
2016-05-23,5,204.02,2016,0,7,15.5,8,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,369.79,274.78,227.08,191.91,0
2016-05-24,1,93.69,2016,0,8,14.2,10,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,126.18,92.28,121.04,110.81,0
2016-05-24,2,297.82,2016,0,8,14.2,10,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,399,305.22,289.71,259.46,0
2016-05-24,3,138.35,2016,0,8,14.2,10,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,155.82,72.98,78.23,71.83,0
2016-05-24,4,78.61,2016,0,8,14.2,10,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,81.28,72.81,55.71,49.88,0
2016-05-24,5,316.09,2016,0,8,14.2,10,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,253.34,187.1,247.63,231.39,0
2016-05-25,1,114.42,2016,0,7,16.5,6,4,5,Mittwoch,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,124.06,85.93,143.52,109.9,0
2016-05-25,2,275.39,2016,0,7,16.5,6,4,5,Mittwoch,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,374.19,309.35,340.85,245.4,0
2016-05-25,3,93.58,2016,0,7,16.5,6,4,5,Mittwoch,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,112.53,141.55,130.92,80.87,0
2016-05-25,4,52.99,2016,0,7,16.5,6,4,5,Mittwoch,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,TRUE,52.99,83.26,87.33,67.27,52.99
2016-05-25,5,273.93,2016,0,7,16.5,6,4,5,Mittwoch,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,300.1,223.19,228.21,241.63,0
2016-05-26,1,118.06,2016,0,7,14.4,6,5,5,Donnerstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,103.54,120.37,63.22,144.26,0
2016-05-26,2,382.78,2016,0,7,14.4,6,5,5,Donnerstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,332.19,322.63,520.86,253.33,0
2016-05-26,3,107.9,2016,0,7,14.4,6,5,5,Donnerstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,129.89,111.75,189.49,105.71,0
2016-05-26,4,72.32,2016,0,7,14.4,6,5,5,Donnerstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,52.24,57.74,81.4,54.21,0
2016-05-26,5,306.99,2016,0,7,14.4,6,5,5,Donnerstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,240.1,261.23,276.1,233.87,0
2016-05-27,1,132.36,2016,0,4,15.9,9,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,142.32,122.11,128.64,141.97,0
2016-05-27,2,428.08,2016,0,4,15.9,9,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,349.45,329.45,549.57,303.74,0
2016-05-27,3,155.75,2016,0,4,15.9,9,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,134,122.6,223.7,82.94,0
2016-05-27,4,65.42,2016,0,4,15.9,9,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,75.97,51.42,80.62,80.68,0
2016-05-27,5,279.97,2016,0,4,15.9,9,6,5,Freitag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,293.44,210.49,263.9,293.07,0
2016-05-28,1,80.63,2016,0,2,18.6,11,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,134.35,163.42,130.74,133.93,0
2016-05-28,2,475.93,2016,0,2,18.6,11,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,417.31,451.82,513.38,358.8,0
2016-05-28,3,247.07,2016,0,2,18.6,11,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,175.64,222.19,234.42,134.03,0
2016-05-28,4,76.53,2016,0,2,18.6,11,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,96.09,130.35,115.68,59.61,0
2016-05-28,5,294.46,2016,0,2,18.6,11,7,5,Samstag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,255.05,334.17,283.86,334.47,0
2016-05-29,1,62.5,2016,0,6,17,13,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,44.07,45.19,70.75,75.09,0
2016-05-29,2,536.39,2016,0,6,17,13,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,399.27,522.22,603.77,482.58,0
2016-05-29,3,201.95,2016,0,6,17,13,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,194.03,233.96,223.45,223.8,0
2016-05-29,4,90.7,2016,0,6,17,13,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,80.17,139.23,148.75,160.66,0
2016-05-29,5,277.9,2016,0,6,17,13,1,5,Sonntag,Mai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,296.04,299.76,262.51,378.37,0
2016-05-30,1,134.58,2016,0,4,20.2,17,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,92.05,98,115.1,80.53,0
2016-05-30,2,352.2,2016,0,4,20.2,17,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,339.1,571.61,316.23,321,0
2016-05-30,3,107.2,2016,0,4,20.2,17,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,138.76,243.57,129.47,95.41,0
2016-05-30,4,46.16,2016,0,4,20.2,17,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,89.25,221.38,61.93,83.44,0
2016-05-30,5,195.15,2016,0,4,20.2,17,2,5,Montag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,204.02,369.79,274.78,227.08,0
2016-05-31,1,98.91,2016,0,1,20.6,13,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,93.69,126.18,92.28,121.04,0
2016-05-31,2,336.97,2016,0,1,20.6,13,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,297.82,399,305.22,289.71,0
2016-05-31,3,75.12,2016,0,1,20.6,13,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,138.35,155.82,72.98,78.23,0
2016-05-31,4,61.34,2016,0,1,20.6,13,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,78.61,81.28,72.81,55.71,0
2016-05-31,5,240.71,2016,0,1,20.6,13,3,5,Dienstag,Mai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,316.09,253.34,187.1,247.63,0
2016-06-01,1,89.32,2016,0,4,21.8,16,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,114.42,124.06,85.93,143.52,0
2016-06-01,2,329.68,2016,0,4,21.8,16,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,275.39,374.19,309.35,340.85,0
2016-06-01,3,102.65,2016,0,4,21.8,16,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,93.58,112.53,141.55,130.92,0
2016-06-01,4,59.1,2016,0,4,21.8,16,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,NA,52.99,83.26,87.33,0
2016-06-01,5,238.87,2016,0,4,21.8,16,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,273.93,300.1,223.19,228.21,0
2016-06-02,1,118.37,2016,0,1,21.5,13,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,118.06,103.54,120.37,63.22,0
2016-06-02,2,300.2,2016,0,1,21.5,13,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,382.78,332.19,322.63,520.86,0
2016-06-02,3,81,2016,0,1,21.5,13,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,107.9,129.89,111.75,189.49,0
2016-06-02,4,37.21,2016,0,1,21.5,13,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,72.32,52.24,57.74,81.4,0
2016-06-02,5,199.26,2016,0,1,21.5,13,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,306.99,240.1,261.23,276.1,0
2016-06-03,1,126.17,2016,0,0,21.9,10,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,132.36,142.32,122.11,128.64,0
2016-06-03,2,360.16,2016,0,0,21.9,10,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,428.08,349.45,329.45,549.57,0
2016-06-03,3,119.43,2016,0,0,21.9,10,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,155.75,134,122.6,223.7,0
2016-06-03,4,51.84,2016,0,0,21.9,10,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,65.42,75.97,51.42,80.62,0
2016-06-03,5,238.07,2016,0,0,21.9,10,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,279.97,293.44,210.49,263.9,0
2016-06-04,1,129.47,2016,0,0,24.5,7,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,80.63,134.35,163.42,130.74,0
2016-06-04,2,484.98,2016,0,0,24.5,7,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,475.93,417.31,451.82,513.38,0
2016-06-04,3,186.29,2016,0,0,24.5,7,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,247.07,175.64,222.19,234.42,0
2016-06-04,4,57.27,2016,0,0,24.5,7,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,76.53,96.09,130.35,115.68,0
2016-06-04,5,271.29,2016,0,0,24.5,7,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,294.46,255.05,334.17,283.86,0
2016-06-05,1,56.16,2016,0,0,25.2,9,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,62.5,44.07,45.19,70.75,0
2016-06-05,2,505.18,2016,0,0,25.2,9,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,536.39,399.27,522.22,603.77,0
2016-06-05,3,204.02,2016,0,0,25.2,9,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,201.95,194.03,233.96,223.45,0
2016-06-05,4,45.19,2016,0,0,25.2,9,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,90.7,80.17,139.23,148.75,0
2016-06-05,5,256.83,2016,0,0,25.2,9,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,277.9,296.04,299.76,262.51,0
2016-06-06,1,96.63,2016,0,1,22.9,15,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,134.58,92.05,98,115.1,0
2016-06-06,2,336.09,2016,0,1,22.9,15,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,352.2,339.1,571.61,316.23,0
2016-06-06,3,114.79,2016,0,1,22.9,15,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,107.2,138.76,243.57,129.47,0
2016-06-06,4,86.38,2016,0,1,22.9,15,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,46.16,89.25,221.38,61.93,0
2016-06-06,5,216.76,2016,0,1,22.9,15,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,195.15,204.02,369.79,274.78,0
2016-06-07,1,120.65,2016,0,1,25.4,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,98.91,93.69,126.18,92.28,0
2016-06-07,2,335.42,2016,0,1,25.4,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,336.97,297.82,399,305.22,0
2016-06-07,3,111.51,2016,0,1,25.4,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,75.12,138.35,155.82,72.98,0
2016-06-07,4,44,2016,0,1,25.4,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,61.34,78.61,81.28,72.81,0
2016-06-07,5,217.13,2016,0,1,25.4,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,240.71,316.09,253.34,187.1,0
2016-06-08,1,90.32,2016,0,4,18.9,13,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,89.32,114.42,124.06,85.93,0
2016-06-08,2,359.98,2016,0,4,18.9,13,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,329.68,275.39,374.19,309.35,0
2016-06-08,3,139.45,2016,0,4,18.9,13,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,102.65,93.58,112.53,141.55,0
2016-06-08,4,51.96,2016,0,4,18.9,13,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,59.1,NA,52.99,83.26,0
2016-06-08,5,262.71,2016,0,4,18.9,13,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,238.87,273.93,300.1,223.19,0
2016-06-09,1,176.62,2016,0,1,19.5,16,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,118.37,118.06,103.54,120.37,0
2016-06-09,2,346.89,2016,0,1,19.5,16,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,300.2,382.78,332.19,322.63,0
2016-06-09,3,114.02,2016,0,1,19.5,16,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,81,107.9,129.89,111.75,0
2016-06-09,4,66.89,2016,0,1,19.5,16,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,37.21,72.32,52.24,57.74,0
2016-06-09,5,250,2016,0,1,19.5,16,5,6,Donnerstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,199.26,306.99,240.1,261.23,0
2016-06-10,1,138.78,2016,0,3,18.1,13,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,126.17,132.36,142.32,122.11,0
2016-06-10,2,382.46,2016,0,3,18.1,13,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,360.16,428.08,349.45,329.45,0
2016-06-10,3,129.41,2016,0,3,18.1,13,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,119.43,155.75,134,122.6,0
2016-06-10,4,68.29,2016,0,3,18.1,13,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,51.84,65.42,75.97,51.42,0
2016-06-10,5,285.02,2016,0,3,18.1,13,6,6,Freitag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,238.07,279.97,293.44,210.49,0
2016-06-11,1,146.29,2016,0,0,17.4,12,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,129.47,80.63,134.35,163.42,0
2016-06-11,2,411.58,2016,0,0,17.4,12,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,484.98,475.93,417.31,451.82,0
2016-06-11,3,228.44,2016,0,0,17.4,12,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,186.29,247.07,175.64,222.19,0
2016-06-11,4,55.48,2016,0,0,17.4,12,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,57.27,76.53,96.09,130.35,0
2016-06-11,5,293.05,2016,0,0,17.4,12,7,6,Samstag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,271.29,294.46,255.05,334.17,0
2016-06-12,1,41.32,2016,0,7,13.9,7,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,56.16,62.5,44.07,45.19,0
2016-06-12,2,493.71,2016,0,7,13.9,7,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,505.18,536.39,399.27,522.22,0
2016-06-12,3,207.79,2016,0,7,13.9,7,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,204.02,201.95,194.03,233.96,0
2016-06-12,4,80.37,2016,0,7,13.9,7,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,45.19,90.7,80.17,139.23,0
2016-06-12,5,314.21,2016,0,7,13.9,7,1,6,Sonntag,Juni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,256.83,277.9,296.04,299.76,0
2016-06-13,1,157.03,2016,0,7,15.2,11,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,96.63,134.58,92.05,98,0
2016-06-13,2,321.71,2016,0,7,15.2,11,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,336.09,352.2,339.1,571.61,0
2016-06-13,3,141.78,2016,0,7,15.2,11,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,114.79,107.2,138.76,243.57,0
2016-06-13,4,63.93,2016,0,7,15.2,11,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,86.38,46.16,89.25,221.38,0
2016-06-13,5,209.32,2016,0,7,15.2,11,2,6,Montag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,216.76,195.15,204.02,369.79,0
2016-06-14,1,119.97,2016,0,7,16.5,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,120.65,98.91,93.69,126.18,0
2016-06-14,2,306.11,2016,0,7,16.5,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,335.42,336.97,297.82,399,0
2016-06-14,3,100.91,2016,0,7,16.5,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,111.51,75.12,138.35,155.82,0
2016-06-14,4,93.29,2016,0,7,16.5,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,44,61.34,78.61,81.28,0
2016-06-14,5,213.19,2016,0,7,16.5,8,3,6,Dienstag,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,217.13,240.71,316.09,253.34,0
2016-06-15,1,98.6,2016,0,6,18.2,8,4,6,Mittwoch,Juni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fruehling,1,0,0,0,FALSE,90.32,89.32,114.42,124.06,0
